192.147859654534,175.605477242255,-130.571414917964,-4.05601222484543,-90.8009327162516,0
39.3989628933248,43.0264105764604,27.0162207899902,-16.5659125159323,-4.60124955226185,0
30.740256955148,10.7847121917136,8.22080304698461,0.0675526211613798,-10.8234493190378,0
398.754000535827,-91.4090670488776,105.351434642809,39.4503358246101,74.7658413681602,0
610.013383884128,-115.406117563754,85.6666310289274,-54.1823850067719,34.7915734402401,0
281.684950371266,-77.4082029217642,68.6805633241603,2.41147879398615,24.9042638846303,0
72.077591111932,85.7760666752293,12.37486554715,55.5988407226776,-42.1210799358625,0
160.473832277151,420.680409556662,19.292686306139,162.701496912896,-243.223886593159,0
245.666442305336,112.212084946962,84.1961537740142,66.8607968964607,-2.782544357455,0
404.705497168314,281.315976078117,-504.984486418117,-368.250728133939,14.0496860103613,0
209.044103345797,18.78106985742,-29.2841237336514,47.0304231619379,101.208968460044,0
169.896434218901,298.531992721224,-72.4681470655993,-103.250173714048,-68.3775028658356,0
253.936703328619,181.293549527519,19.3842893114359,7.88269276726801,-79.5017262449883,0
1414.94910319397,-4.55621111932978,303.345920731676,-125.777149262814,93.4040807091313,0
346.882926563366,-37.2969449045263,193.161370799554,56.1241186779289,60.7094941262421,0
525.57733923989,15.0569846320272,148.23525361902,-134.182672485888,-3.00040305168378,0
273.264662123507,-1.59996844301902,-87.9641597662074,-66.5150927921345,-28.1343074525082,0
894.221738350943,565.73908205627,-290.526304295145,-21.8447514713001,516.617205700996,0
474.715789238045,432.922520903147,-34.4645849748063,352.657035797524,-488.801579669745,0
282.781694711154,-24.6301447873808,10.8987551179345,-31.3866599466392,-52.6465060364422,0
434.263320063694,290.836374411469,-489.626527056847,-351.360062980661,-398.265959338529,0
344.654866727026,-72.570772159495,6.48165532425156,-66.3703976911568,-22.3884473289998,0
289.622226445806,813.629651994145,-98.878286085421,469.752019353155,-349.069791519783,0
1095.6101099818,-98.8569022647862,13.9826429864691,-192.651533823624,-219.436140368237,0
10.6725788305609,19.1970474572016,-13.6713540837541,22.0017765911709,-7.24555382347964,0
108.564692733566,206.30877755386,88.7483854744053,-170.470534199778,185.811812375033,0
15.797004937225,5.46765352179169,-23.6287977823031,-19.095780339371,-3.23413929548745,0
204.325248009439,32.9409943636067,-11.2319020242982,-18.7761691389361,25.574839069351,0
698.925025611715,89.8809122210084,-338.411312445113,-125.62305136146,49.4736759066148,0
